Drug1,Drug2,Label
Hydrocortisone,Chlorpropamide,4
Hydroxyprogesteronecaproate,Chlorpropamide,4
Iloperidone,Chlorpropamide,4
Indapamide,Chlorpropamide,4
Irbesartan,Chlorpropamide,0
Isoniazid,Chlorpropamide,0
Ketoconazole,Chlorpropamide,0
Labetalol,Chlorpropamide,10
Leflunomide,Chlorpropamide,0
Levofloxacin,Chlorpropamide,10
Levomilnacipran,Chlorpropamide,10
Levonorgestrel,Chlorpropamide,4
Linagliptin,Chlorpropamide,10
Lipoicacid,Chlorpropamide,10
Lobeglitazone,Chlorpropamide,0
Losartan,Chlorpropamide,0
Lovastatin,Chlorpropamide,0
Lumacaftor,Chlorpropamide,3
Lurasidone,Chlorpropamide,4
Medroxyprogesteroneacetate,Chlorpropamide,4
Mestranol,Chlorpropamide,4
Methotrimeprazine,Chlorpropamide,4
Methylprednisolone,Chlorpropamide,4
Methyltestosterone,Chlorpropamide,10
Metoprolol,Chlorpropamide,10
Miconazole,Chlorpropamide,10
Midostaurin,Chlorpropamide,0
Mifepristone,Chlorpropamide,2
Miglitol,Chlorpropamide,10
Minaprine,Chlorpropamide,10
Mitiglinide,Chlorpropamide,10
Moclobemide,Chlorpropamide,0
Modafinil,Chlorpropamide,0
Naloxegol,Chlorpropamide,2
Nandrolonedecanoate,Chlorpropamide,10
Nateglinide,Chlorpropamide,10
Nebivolol,Chlorpropamide,10
Nefazodone,Chlorpropamide,10
Niacin,Chlorpropamide,4
Nicardipine,Chlorpropamide,0
Cholecalciferol,Chlorzoxazone,0
Cimetidine,Chlorzoxazone,0
Cinacalcet,Chlorzoxazone,0
Cinchocaine,Chlorzoxazone,1
Citalopram,Chlorzoxazone,0
Clarithromycin,Chlorzoxazone,0
Clemastine,Chlorzoxazone,0
Clomipramine,Chlorzoxazone,0
Clonazepam,Chlorzoxazone,1
Clonidine,Chlorzoxazone,1
Clorazepate,Chlorzoxazone,1
Clotrimazole,Chlorzoxazone,0
Clozapine,Chlorzoxazone,0
Cocaine,Chlorzoxazone,0
Codeine,Chlorzoxazone,1
Conivaptan,Chlorzoxazone,2
Crizotinib,Chlorzoxazone,0
Cyclizine,Chlorzoxazone,1
Cyclobenzaprine,Chlorzoxazone,1
Cyclosporine,Chlorzoxazone,0
Cyproheptadine,Chlorzoxazone,1
Cyproteroneacetate,Chlorzoxazone,3
Dabrafenib,Chlorzoxazone,3
Dantrolene,Chlorzoxazone,1
Darifenacin,Chlorzoxazone,0
Dasatinib,Chlorzoxazone,2
Desipramine,Chlorzoxazone,0
Desloratadine,Chlorzoxazone,1
Desvenlafaxine,Chlorzoxazone,1
Dexmedetomidine,Chlorzoxazone,1
Dextropropoxyphene,Chlorzoxazone,1
Diazepam,Chlorzoxazone,1
Dihydroergotamine,Chlorzoxazone,1
Diltiazem,Chlorzoxazone,0
Diphenhydramine,Chlorzoxazone,0
Disulfiram,Chlorzoxazone,0
Dosulepin,Chlorzoxazone,0
Doxepin,Chlorzoxazone,1
Doxycycline,Chlorzoxazone,0
Doxylamine,Chlorzoxazone,5
Dronabinol,Chlorzoxazone,5
Dronedarone,Chlorzoxazone,0
Duloxetine,Chlorzoxazone,0
Eliglustat,Chlorzoxazone,0
Enflurane,Chlorzoxazone,1
Entacapone,Chlorzoxazone,1
Enzalutamide,Chlorzoxazone,3
Ergonovine,Chlorzoxazone,1
Ergotamine,Chlorzoxazone,1
Erythromycin,Chlorzoxazone,0
Escitalopram,Chlorzoxazone,1
Estazolam,Chlorzoxazone,1
Eszopiclone,Chlorzoxazone,1
Ethanol,Chlorzoxazone,5
Ethosuximide,Chlorzoxazone,1
Ethotoin,Chlorzoxazone,1
Ethylmorphine,Chlorzoxazone,1
Etizolam,Chlorzoxazone,1
Etomidate,Chlorzoxazone,1
Ezogabine,Chlorzoxazone,1
Felbamate,Chlorzoxazone,1
Fentanyl,Chlorzoxazone,1
Fexofenadine,Chlorzoxazone,1
Flibanserin,Chlorzoxazone,1
Flunarizine,Chlorzoxazone,1
Flunitrazepam,Chlorzoxazone,1
Fluoxetine,Chlorzoxazone,0
Flupentixol,Chlorzoxazone,1
Fluphenazine,Chlorzoxazone,1
Flurazepam,Chlorzoxazone,1
Fluticasonepropionate,Chlorzoxazone,1
Fluvastatin,Chlorzoxazone,2
Fluvoxamine,Chlorzoxazone,0
Fosphenytoin,Chlorzoxazone,8
Fospropofol,Chlorzoxazone,1
Gabapentin,Chlorzoxazone,1
Glutethimide,Chlorzoxazone,1
Guanfacine,Chlorzoxazone,1
Haloperidol,Chlorzoxazone,0
Halothane,Chlorzoxazone,1
Hexobarbital,Chlorzoxazone,1
Hydrocodone,Chlorzoxazone,5
Hydromorphone,Chlorzoxazone,1
Hydroxyzine,Chlorzoxazone,5
Ibrutinib,Chlorzoxazone,2
Iloperidone,Chlorzoxazone,1
Imatinib,Chlorzoxazone,0
Imipramine,Chlorzoxazone,0
Isavuconazole,Chlorzoxazone,2
Isoflurane,Chlorzoxazone,1
Isoniazid,Chlorzoxazone,0
Isradipine,Chlorzoxazone,0
Itraconazole,Chlorzoxazone,0
Ivacaftor,Chlorzoxazone,2
Ketamine,Chlorzoxazone,1
Ketazolam,Chlorzoxazone,1
Ketobemidone,Chlorzoxazone,1
Ketoconazole,Chlorzoxazone,0
Lamotrigine,Chlorzoxazone,1
Levobupivacaine,Chlorzoxazone,1
Levocetirizine,Chlorzoxazone,1
Levodopa,Chlorzoxazone,1
Levomethadylacetate,Chlorzoxazone,1
Levomilnacipran,Chlorzoxazone,1
Lidocaine,Chlorzoxazone,0
Lisuride,Chlorzoxazone,1
Lobeglitazone,Chlorzoxazone,0
Loratadine,Chlorzoxazone,1
Lorazepam,Chlorzoxazone,1
Lorcaserin,Chlorzoxazone,0
Lorpiprazole,Chlorzoxazone,2
Lovastatin,Chlorzoxazone,2
Lumacaftor,Chlorzoxazone,8
Lurasidone,Chlorzoxazone,1
Maprotiline,Chlorzoxazone,1
Meclizine,Chlorzoxazone,1
Melatonin,Chlorzoxazone,1
Melperone,Chlorzoxazone,1
Meprobamate,Chlorzoxazone,1
Mesoridazine,Chlorzoxazone,1
Methadone,Chlorzoxazone,0
Methotrimeprazine,Chlorzoxazone,5
Methoxyflurane,Chlorzoxazone,1
Methsuximide,Chlorzoxazone,1
Methylergometrine,Chlorzoxazone,1
Methylphenobarbital,Chlorzoxazone,1
Metoprolol,Chlorzoxazone,0
Mexiletine,Chlorzoxazone,0
Midazolam,Chlorzoxazone,1
Midostaurin,Chlorzoxazone,0
Mifepristone,Chlorzoxazone,2
Mirabegron,Chlorzoxazone,0
Mirtazapine,Chlorzoxazone,5
Mitotane,Chlorzoxazone,3
Morphine,Chlorzoxazone,1
Nabilone,Chlorzoxazone,5
Nefazodone,Chlorzoxazone,0
Netupitant,Chlorzoxazone,2
Nicardipine,Chlorzoxazone,0
Cilostazol,Cholecalciferol,2
Cinnarizine,Cholecalciferol,0
Cisapride,Cholecalciferol,0
Citalopram,Cholecalciferol,2
Clarithromycin,Cholecalciferol,0
Clemastine,Cholecalciferol,0
Clevidipine,Cholecalciferol,0
Clomipramine,Cholecalciferol,0
Clonidine,Cholecalciferol,0
Clopidogrel,Cholecalciferol,38
Cholecalciferol,Clotiazepam,0
Cholecalciferol,Clotrimazole,0
Cholecalciferol,Clozapine,0
Cholecalciferol,Codeine,4
Cholecalciferol,Conivaptan,2
Cholecalciferol,Crizotinib,0
Cholecalciferol,Cyclobenzaprine,0
Cholecalciferol,Cyclophosphamide,0
Cholecalciferol,Cyclosporine,0
Cholecalciferol,Dabrafenib,3
Cholecalciferol,Dapagliflozin,0
Cholecalciferol,Darifenacin,0
Cholecalciferol,Dasatinib,2
Cholecalciferol,Debrisoquin,0
Cholecalciferol,Desipramine,0
Cholecalciferol,Deutetrabenazine,0
Cholecalciferol,Dexchlorpheniraminemaleate,0
Cholecalciferol,Dexfenfluramine,0
Cholecalciferol,Dexlansoprazole,0
Cholecalciferol,Dexmethylphenidate,0
Cholecalciferol,Dextroamphetamine,0
Cholecalciferol,Dextromethorphan,0
Cholecalciferol,Diazepam,0
Cholecalciferol,Diclofenac,0
Cholecalciferol,Dicoumarol,0
Cholecalciferol,Dihydroergotamine,0
Cholecalciferol,Diltiazem,0
Cholecalciferol,Diphenhydramine,0
Cholecalciferol,Doconexent,0
Cholecalciferol,Dolasetron,0
Cholecalciferol,Domperidone,0
Cholecalciferol,Donepezil,0
Cholecalciferol,Dopamine,0
Cholecalciferol,Dorzolamide,0
Cholecalciferol,Doxazosin,0
Cholecalciferol,Doxepin,0
Cholecalciferol,Doxycycline,0
Cholecalciferol,Dronabinol,2
Cholecalciferol,Dronedarone,0
Cholecalciferol,Duloxetine,0
Cholecalciferol,Eletriptan,0
Cholecalciferol,Eliglustat,2
Cholecalciferol,Enasidenib,0
Cholecalciferol,Encainide,0
Cholecalciferol,Enzalutamide,3
Cholecalciferol,Epinastine,0
Cholecalciferol,Epoprostenol,0
Cholecalciferol,Erlotinib,0
Cholecalciferol,Erythromycin,0
Cholecalciferol,Escitalopram,0
Cholecalciferol,Esomeprazole,0
Cholecalciferol,Estradiol,0
Cholecalciferol,Estradiolacetate,0
Cholecalciferol,Estradiolbenzoate,0
Cholecalciferol,Estradiolcypionate,0
Cholecalciferol,Estradioldienanthate,0
Cholecalciferol,Estradiolvalerate,0
Cholecalciferol,Estrone,0
Cholecalciferol,Eszopiclone,0
Cholecalciferol,Ethylmorphine,0
Cholecalciferol,Etizolam,0
Cholecalciferol,Etodolac,0
Cholecalciferol,Etoricoxib,0
Cholecalciferol,Famotidine,0
Cholecalciferol,Fesoterodine,12
Fingolimod,Cholecalciferol,0
Flecainide,Cholecalciferol,0
Flunarizine,Cholecalciferol,0
Flunitrazepam,Cholecalciferol,0
Fluoxetine,Cholecalciferol,0
Fluphenazine,Cholecalciferol,0
Flurbiprofen,Cholecalciferol,0
Flutamide,Cholecalciferol,0
Fluvastatin,Cholecalciferol,0
Fluvoxamine,Cholecalciferol,0
Formoterol,Cholecalciferol,0
Fosphenytoin,Cholecalciferol,8
Galantamine,Cholecalciferol,0
Gefitinib,Cholecalciferol,0
Gliclazide,Cholecalciferol,0
Glimepiride,Cholecalciferol,0
Glipizide,Cholecalciferol,0
Glucosamine,Cholecalciferol,0
Glyburide,Cholecalciferol,0
Granisetron,Cholecalciferol,0
Guanfacine,Cholecalciferol,0
Halofantrine,Cholecalciferol,0
Haloperidol,Cholecalciferol,0
Halothane,Cholecalciferol,0
Hexobarbital,Cholecalciferol,0
Histamine,Cholecalciferol,0
Hydrocodone,Cholecalciferol,0
Hydromorphone,Cholecalciferol,0
Ibrutinib,Cholecalciferol,0
Ibuprofen,Cholecalciferol,0
Idarubicin,Cholecalciferol,0
Ifosfamide,Cholecalciferol,0
Iloperidone,Cholecalciferol,0
Imatinib,Cholecalciferol,0
Imipramine,Cholecalciferol,0
Indapamide,Cholecalciferol,50
Indomethacin,Cholecalciferol,0
Ipratropiumbromide,Cholecalciferol,0
Irbesartan,Cholecalciferol,0
Isavuconazole,Cholecalciferol,2
Isradipine,Cholecalciferol,0
Itraconazole,Cholecalciferol,0
Ivacaftor,Cholecalciferol,2
Ketamine,Cholecalciferol,0
Ketobemidone,Cholecalciferol,0
Ketoconazole,Cholecalciferol,0
Ketoprofen,Cholecalciferol,0
Labetalol,Cholecalciferol,0
Lansoprazole,Cholecalciferol,0
Lapatinib,Cholecalciferol,0
Leflunomide,Cholecalciferol,0
Lesinurad,Cholecalciferol,0
Levodopa,Cholecalciferol,0
Levomilnacipran,Cholecalciferol,0
Lidocaine,Cholecalciferol,0
Lisuride,Cholecalciferol,0
Lomustine,Cholecalciferol,0
Loperamide,Cholecalciferol,0
Loratadine,Cholecalciferol,0
Lorcaserin,Cholecalciferol,0
Lornoxicam,Cholecalciferol,0
Lorpiprazole,Cholecalciferol,2
Losartan,Cholecalciferol,0
Lovastatin,Cholecalciferol,0
Lumacaftor,Cholecalciferol,8
Lumiracoxib,Cholecalciferol,0
Macitentan,Cholecalciferol,0
Maprotiline,Cholecalciferol,0
Mefenamicacid,Cholecalciferol,0
Melatonin,Cholecalciferol,0
Meloxicam,Cholecalciferol,0
Meprobamate,Cholecalciferol,0
Mequitazine,Cholecalciferol,0
Mesoridazine,Cholecalciferol,0
Mestranol,Cholecalciferol,0
Methadone,Cholecalciferol,0
Methamphetamine,Cholecalciferol,0
Methotrimeprazine,Cholecalciferol,0
Methoxyflurane,Cholecalciferol,0
Methsuximide,Cholecalciferol,0
Methylphenidate,Cholecalciferol,0
Methylphenobarbital,Cholecalciferol,0
Methyprylon,Cholecalciferol,0
Metoclopramide,Cholecalciferol,0
Metoprolol,Cholecalciferol,2
Metronidazole,Cholecalciferol,0
Mexiletine,Cholecalciferol,0
Mianserin,Cholecalciferol,0
Mifepristone,Cholecalciferol,2
Minaprine,Cholecalciferol,0
Mirabegron,Cholecalciferol,0
Mirtazapine,Cholecalciferol,0
Mitotane,Cholecalciferol,3
Moclobemide,Cholecalciferol,0
Montelukast,Cholecalciferol,0
Morphine,Cholecalciferol,0
Nabiximols,Cholecalciferol,0
Naproxen,Cholecalciferol,0
Nateglinide,Cholecalciferol,0
Nebivolol,Cholecalciferol,2
Nefazodone,Cholecalciferol,0
Netupitant,Cholecalciferol,2
Nicardipine,Cholecalciferol,0
Isavuconazole,Choline,2
Lorpiprazole,Choline,15
Isavuconazole,Cholinesalicylate,2
Lorpiprazole,Cholinesalicylate,15
Clarithromycin,Ciclesonide,0
Clemastine,Ciclesonide,0
Clotrimazole,Ciclesonide,0
Conivaptan,Ciclesonide,2
Crizotinib,Ciclesonide,0
Cyclosporine,Ciclesonide,0
Dabrafenib,Ciclesonide,3
Danazol,Ciclesonide,36
Dasatinib,Ciclesonide,2
Decamethonium,Ciclesonide,1
Diclofenac,Ciclesonide,1
Diethylstilbestrol,Ciclesonide,2
Diflunisal,Ciclesonide,1
Dihydroergotamine,Ciclesonide,0
Diltiazem,Ciclesonide,0
Donepezil,Ciclesonide,1
Doxycycline,Ciclesonide,0
Dronedarone,Ciclesonide,0
Enoxacin,Ciclesonide,1
Enzalutamide,Ciclesonide,3
Erythromycin,Ciclesonide,0
Estradiol,Ciclesonide,2
Estradiolacetate,Ciclesonide,2
Estradiolcypionate,Ciclesonide,2
Estradiolvalerate,Ciclesonide,2
Estrone,Ciclesonide,2
Etacrynicacid,Ciclesonide,16
Ethinylestradiol,Ciclesonide,2
Etodolac,Ciclesonide,1
Etoricoxib,Ciclesonide,1
Flurbiprofen,Ciclesonide,1
Fluvoxamine,Ciclesonide,0
Fosphenytoin,Ciclesonide,8
Furosemide,Ciclesonide,16
Galantamine,Ciclesonide,1
Ibuprofen,Ciclesonide,1
Imatinib,Ciclesonide,0
Indacaterol,Ciclesonide,16
Indapamide,Ciclesonide,16
Indomethacin,Ciclesonide,1
Isavuconazole,Ciclesonide,2
Isoflurophate,Ciclesonide,1
Isoniazid,Ciclesonide,3
Isradipine,Ciclesonide,0
Itraconazole,Ciclesonide,0
Ivacaftor,Ciclesonide,2
Ketoconazole,Ciclesonide,0
Ketoprofen,Ciclesonide,1
Leflunomide,Ciclesonide,1
Levofloxacin,Ciclesonide,1
Lornoxicam,Ciclesonide,1
Lorpiprazole,Ciclesonide,2
Lovastatin,Ciclesonide,0
Loxoprofen,Ciclesonide,1
Lumacaftor,Ciclesonide,8
Lumiracoxib,Ciclesonide,1
Malathion,Ciclesonide,1
Masoprocol,Ciclesonide,1
Mefenamicacid,Ciclesonide,1
Mefloquine,Ciclesonide,1
Meloxicam,Ciclesonide,1
Memantine,Ciclesonide,1
Mestranol,Ciclesonide,2
Metamizole,Ciclesonide,1
Methyltestosterone,Ciclesonide,36
Metoclopramide,Ciclesonide,1
Mifepristone,Ciclesonide,4
Minaprine,Ciclesonide,1
Mitotane,Ciclesonide,3
Mycophenolatemofetil,Ciclesonide,1
Mycophenolicacid,Ciclesonide,1
Nabumetone,Ciclesonide,1
Nandrolonedecanoate,Ciclesonide,36
Naproxen,Ciclesonide,1
Nefazodone,Ciclesonide,0
Neostigmine,Ciclesonide,1
Netupitant,Ciclesonide,2
Cimetidine,Cilnidipine,2
Clevidipine,Cilnidipine,1
Clofarabine,Cilnidipine,1
Clomipramine,Cilnidipine,1
Clonidine,Cilnidipine,1
Clopidogrel,Cilnidipine,4
Clotrimazole,Cilnidipine,15
Clozapine,Cilnidipine,1
Conivaptan,Cilnidipine,1
Cyclosporine,Cilnidipine,15
Dapagliflozin,Cilnidipine,1
Dexmedetomidine,Cilnidipine,1
Diclofenamide,Cilnidipine,1
Diltiazem,Cilnidipine,1
Doxazosin,Cilnidipine,28
Duloxetine,Cilnidipine,17
Econazole,Cilnidipine,15
Efonidipine,Cilnidipine,1
Enalapril,Cilnidipine,1
Eplerenone,Cilnidipine,1
Epoprostenol,Cilnidipine,1
Eprosartan,Cilnidipine,1
Etacrynicacid,Cilnidipine,1
Felodipine,Cilnidipine,1
Furosemide,Cilnidipine,1
Griseofulvin,Cilnidipine,15
Guanfacine,Cilnidipine,1
Halothane,Cilnidipine,1
Hexobarbital,Cilnidipine,8
Hydralazine,Cilnidipine,1
Imipramine,Cilnidipine,1
Indapamide,Cilnidipine,1
Irbesartan,Cilnidipine,1
Isoflurane,Cilnidipine,1
Isosorbidedinitrate,Cilnidipine,1
Isosorbidemononitrate,Cilnidipine,1
Isradipine,Cilnidipine,1
Itraconazole,Cilnidipine,15
Ketoconazole,Cilnidipine,15
Labetalol,Cilnidipine,28
Lercanidipine,Cilnidipine,1
Levobupivacaine,Cilnidipine,1
Levodopa,Cilnidipine,17
Losartan,Cilnidipine,1
Methazolamide,Cilnidipine,1
Methyldopa,Cilnidipine,1
Methylphenobarbital,Cilnidipine,8
Metoprolol,Cilnidipine,1
Miconazole,Cilnidipine,15
Miltefosine,Cilnidipine,15
Morphine,Cilnidipine,1
Nabilone,Cilnidipine,1
Nebivolol,Cilnidipine,1
Nicardipine,Cilnidipine,1
Cimetidine,Cilostazol,2
Cinacalcet,Cilostazol,0
Citalopram,Cilostazol,2
Clarithromycin,Cilostazol,2
Clemastine,Cilostazol,2
Clevidipine,Cilostazol,2
Clomipramine,Cilostazol,0
Clopidogrel,Cilostazol,11
Clotrimazole,Cilostazol,2
Clozapine,Cilostazol,2
Cocaine,Cilostazol,0
Conivaptan,Cilostazol,2
Crizotinib,Cilostazol,2
Cyclosporine,Cilostazol,2
Cyproteroneacetate,Cilostazol,3
Dabigatranetexilate,Cilostazol,11
Dabrafenib,Cilostazol,3
Darifenacin,Cilostazol,0
Dasatinib,Cilostazol,11
Desipramine,Cilostazol,2
Desloratadine,Cilostazol,2
Deutetrabenazine,Cilostazol,6
Dexfenfluramine,Cilostazol,2
Dexlansoprazole,Cilostazol,2
Diazepam,Cilostazol,2
Dicoumarol,Cilostazol,11
Diflunisal,Cilostazol,1
Dihydroergotamine,Cilostazol,2
Diltiazem,Cilostazol,2
Diphenhydramine,Cilostazol,0
Dosulepin,Cilostazol,2
Doxycycline,Cilostazol,2
Dronedarone,Cilostazol,2
Duloxetine,Cilostazol,0
Eliglustat,Cilostazol,0
Enasidenib,Cilostazol,2
Enzalutamide,Cilostazol,3
Epinastine,Cilostazol,11
Epoprostenol,Cilostazol,11
Ergonovine,Cilostazol,1
Ergotamine,Cilostazol,1
Erythromycin,Cilostazol,2
Eslicarbazepineacetate,Cilostazol,2
Esomeprazole,Cilostazol,2
Ethanol,Cilostazol,2
Ethotoin,Cilostazol,2
Etoricoxib,Cilostazol,2
Felbamate,Cilostazol,2
Fluoxetine,Cilostazol,2
Fluvastatin,Cilostazol,2
Fluvoxamine,Cilostazol,2
Fosphenytoin,Cilostazol,8
Gefitinib,Cilostazol,2
Gemfibrozil,Cilostazol,2
Gliclazide,Cilostazol,2
Glucosamine,Cilostazol,37
Haloperidol,Cilostazol,0
Ibrutinib,Cilostazol,2
Imatinib,Cilostazol,2
Imipramine,Cilostazol,2
Indomethacin,Cilostazol,2
Isavuconazole,Cilostazol,2
Isoniazid,Cilostazol,2
Isradipine,Cilostazol,2
Itraconazole,Cilostazol,2
Ivacaftor,Cilostazol,2
Ketoconazole,Cilostazol,2
Lansoprazole,Cilostazol,2
Lidocaine,Cilostazol,0
Lisuride,Cilostazol,1
Lobeglitazone,Cilostazol,2
Loratadine,Cilostazol,2
Lorcaserin,Cilostazol,0
Lorpiprazole,Cilostazol,2
Losartan,Cilostazol,2
Lovastatin,Cilostazol,2
Lumacaftor,Cilostazol,3
Macimorelin,Cilostazol,6
Memantine,Cilostazol,2
Methadone,Cilostazol,0
Methazolamide,Cilostazol,2
Methimazole,Cilostazol,2
Methotrimeprazine,Cilostazol,0
Methsuximide,Cilostazol,2
Methylergometrine,Cilostazol,1
Methylphenobarbital,Cilostazol,2
Metoprolol,Cilostazol,0
Mexiletine,Cilostazol,0
Miconazole,Cilostazol,2
Midostaurin,Cilostazol,2
Mifepristone,Cilostazol,2
Mirabegron,Cilostazol,0
Mitotane,Cilostazol,3
Moclobemide,Cilostazol,2
Modafinil,Cilostazol,2
Naloxegol,Cilostazol,2
Nefazodone,Cilostazol,2
Netupitant,Cilostazol,2
Nicardipine,Cilostazol,2
Cinnarizine,Cimetidine,2
Cisapride,Cimetidine,2
Citalopram,Cimetidine,2
Clarithromycin,Cimetidine,0
Clevidipine,Cimetidine,2
Clomipramine,Cimetidine,0
Clonidine,Cimetidine,0
Clopidogrel,Cimetidine,38
Cimetidine,Clotiazepam,0
Cimetidine,Clozapine,2
Cimetidine,Codeine,4
Cimetidine,Colchicine,2
Cimetidine,Cyclobenzaprine,0
Cimetidine,Cyclophosphamide,0
Cimetidine,Cysteamine,4
Cimetidine,Dabigatranetexilate,3
Cimetidine,Dabrafenib,3
Cimetidine,Dalfampridine,2
Cimetidine,Dapagliflozin,0
Cimetidine,Darifenacin,0
Cimetidine,Dasatinib,55
Cimetidine,Debrisoquin,0
Cimetidine,Desipramine,0
Cimetidine,Desvenlafaxine,0
Cimetidine,Deutetrabenazine,0
Cimetidine,Dexchlorpheniraminemaleate,0
Cimetidine,Dexfenfluramine,0
Cimetidine,Dexlansoprazole,0
Cimetidine,Dexmethylphenidate,47
Cimetidine,Dextroamphetamine,0
Cimetidine,Dextromethorphan,0
Cimetidine,Diazepam,0
Cimetidine,Diclofenac,0
Cimetidine,Dicoumarol,11
Cimetidine,Diltiazem,2
Cimetidine,Diphenhydramine,0
Cimetidine,Dofetilide,2
Cimetidine,Dolasetron,0
Cimetidine,Domperidone,0
Cimetidine,Donepezil,0
Cimetidine,Dopamine,0
Cimetidine,Dosulepin,0
Cimetidine,Doxazosin,0
Cimetidine,Doxepin,0
Cimetidine,Dronabinol,0
Cimetidine,Dronedarone,0
Cimetidine,Duloxetine,0
Cimetidine,Efonidipine,2
Cimetidine,Eletriptan,0
Cimetidine,Eliglustat,2
Cimetidine,Enasidenib,0
Cimetidine,Encainide,0
Cimetidine,Epinastine,0
Cimetidine,Epirubicin,2
Cimetidine,Erlotinib,3
Cimetidine,Escitalopram,2
Cimetidine,Esomeprazole,0
Cimetidine,Estradiol,0
Cimetidine,Estradiolacetate,0
Cimetidine,Estradiolbenzoate,0
Cimetidine,Estradiolcypionate,0
Cimetidine,Estradioldienanthate,0
Cimetidine,Estradiolvalerate,0
Cimetidine,Ethosuximide,2
Cimetidine,Ethylmorphine,0
Cimetidine,Etizolam,0
Cimetidine,Etoricoxib,0
Cimetidine,Everolimus,2
Cimetidine,Famotidine,0
Cimetidine,Felodipine,2
Cimetidine,Fesoterodine,12
Fingolimod,Cimetidine,0
Flecainide,Cimetidine,0
Floxuridine,Cimetidine,12
Cimetidine,Flunarizine,2
Cimetidine,Flunitrazepam,0
Cimetidine,Fluorouracil,2
Cimetidine,Fluoxetine,0
Cimetidine,Fluphenazine,0
Cimetidine,Flutamide,0
Cimetidine,Fluvastatin,2
Cimetidine,Fluvoxamine,0
Cimetidine,Formoterol,0
Cimetidine,Fosphenytoin,1
Cimetidine,Gabapentin,2
Cimetidine,Galantamine,0
Cimetidine,Gefitinib,3
Cimetidine,Gliclazide,2
Cimetidine,Glimepiride,2
Cimetidine,Glipizide,2
Cimetidine,Glucosamine,0
Cimetidine,Glyburide,2
Cimetidine,Granisetron,0
Cimetidine,Guanfacine,0
Cimetidine,Halofantrine,0
Cimetidine,Haloperidol,0
Cimetidine,Halothane,0
Cimetidine,Hexobarbital,0
Cimetidine,Hydrocodone,0
Cimetidine,Hydromorphone,0
Cimetidine,Ibrutinib,2
Cimetidine,Ibuprofen,0
Cimetidine,Idarubicin,0
Cimetidine,Ifosfamide,0
Cimetidine,Iloperidone,0
Cimetidine,Imatinib,0
Cimetidine,Imipramine,0
Cimetidine,Indomethacin,0
Cimetidine,Ipratropiumbromide,0
Cimetidine,Isavuconazole,2
Cimetidine,Isradipine,2
Cimetidine,Itraconazole,3
Cimetidine,Ketobemidone,0
Cimetidine,Ketoconazole,3
Cimetidine,Labetalol,0
Cimetidine,Lamotrigine,2
Cimetidine,Lansoprazole,0
Cimetidine,Lapatinib,0
Cimetidine,Lercanidipine,2
Cimetidine,Levodopa,0
Cimetidine,Levomilnacipran,0
Cimetidine,Lidocaine,0
Cimetidine,Linagliptin,3
Cimetidine,Lisuride,0
Cimetidine,Lomustine,0
Cimetidine,Loperamide,2
Cimetidine,Loratadine,0
Cimetidine,Lorcaserin,0
Cimetidine,Lorpiprazole,0
Cimetidine,Lovastatin,2
Cimetidine,Lumacaftor,3
Cimetidine,Lumiracoxib,0
Cimetidine,Macitentan,0
Cimetidine,Maprotiline,0
Cimetidine,Mebendazole,2
Cimetidine,Melatonin,0
Cimetidine,Meprobamate,0
Cimetidine,Mequitazine,0
Cimetidine,Mesoridazine,0
Cimetidine,Methadone,0
Cimetidine,Methamphetamine,0
Cimetidine,Methotrimeprazine,0
Cimetidine,Methoxyflurane,0
Cimetidine,Methsuximide,2
Cimetidine,Methylphenidate,47
Cimetidine,Methylphenobarbital,0
Cimetidine,Methyprylon,0
Cimetidine,Metoclopramide,0
Cimetidine,Metoprolol,2
Cimetidine,Mexiletine,0
Cimetidine,Mianserin,0
Cimetidine,Minaprine,0
Cimetidine,Mirabegron,0
Cimetidine,Mirtazapine,0
Cimetidine,Moclobemide,0
Cimetidine,Morphine,0
Cimetidine,Nabiximols,0
Cimetidine,Naloxegol,2
Cimetidine,Nateglinide,0
Cimetidine,Nebivolol,2
Cimetidine,Nefazodone,0
Cimetidine,Netupitant,0
Cimetidine,Nicardipine,2
Cinacalcet,Cinnarizine,0
Cinacalcet,Citalopram,0
Cinacalcet,Clarithromycin,0
Cinacalcet,Clemastine,0
Cinacalcet,Clevidipine,0
Cinacalcet,Clomipramine,2
Cinacalcet,Clonidine,0
Cinacalcet,Clotrimazole,0
Cinacalcet,Clozapine,0
Cinacalcet,Codeine,4
Cinacalcet,Conivaptan,2
Cinacalcet,Crizotinib,0
Cinacalcet,Cyclobenzaprine,2
Cinacalcet,Cyclophosphamide,0
Cinacalcet,Cyclosporine,0
Cinacalcet,Cyproteroneacetate,3
Cinacalcet,Dabrafenib,3
Cinacalcet,Dapagliflozin,0
Cinacalcet,Darifenacin,0
Cinacalcet,Dasatinib,2
Cinacalcet,Debrisoquin,0
